Name	Name_simpl	year_obtained	CoderemonteeHarmonise3years	codenumremonteeHarmonise3years	codenumremonteeAvg3years	IDJeremyYear1	coderemonteeYear1	codenumremonteeYear1	IDJeremyYear2	coderemonteeYear2	codenumremonteeYear2	IDJeremyYear3	coderemonteeYear3	codenumremonteeYear3	Nb_Clust_A3	Lmax_P_A3	Rat_P_A3	Min_M_A3	DifMax_M_A3	Min_V_A3	Area_Peak_Inflo_A3	Reb_Mag_A3	Max_Peak_A3	Max_Reb_A3	First_Reb_A3	Rat_Peak_A3	First_Flo_A3	Cont_Flo_A3	PCo1	PCo2	PCo3	PCo4	PCo5	ID	Axis1	Axis2	Axis3	Axis4	Axis5	ID	date_mathilde	period_corjune2017_mathilde	classification_horti	genetic_group	ploidy_exp	ploidy_obs	DPQ	QCCR	DQCinf0965	missingness	ID_2ndfile	ID2	row_flower	position_flower	plot_flower	row_TN	position_TN	plot_TN	TN2014	TN2015	TN2016	row_flower	position_flower	plot_flower	row_TN	position_TN	plot_TN	mean_petals	Name2	Axis1_pruned	Axis2_pruned	Axis3_pruned	Axis4_pruned	Axis5_pruned
stanwell_perpetual_D11	stanwell_perpetual	1835	RF	3	3	RF15	RF	3	RF31	RF	3	RF39	RF	3	3	-0.80579423	1.238473655	5.384698522	13.00306741	0.471852208	23.37494534	0.555837563	16.72978231	17.93192235	10	1.071856287	2	1	-10.35010506	19.5143752	23.14435439	-55.05267643	-8.618588735	stanwell_perpetual_D11	-1.898360102	4.797193158	5.748016047	-16.1100615	-1.671505958	stanwell_perpetual_D11	1835	[1830-1839]	Hsp	12	4	4	0.989	92.897	0	0.064	stanwell_perpetual	stanwell_perpetual_D11	7	55	3	7	55	3	3	1	2	7	55	3	7	55	3	54.8	stanwell_perpetual_D11	-0.3709923627	2.874721202	1.3370881359	5.856257277	0.4498669381
the_garland_D6	the_garland	1835	NR	1	1	NR47	NR	1	NR64	NR	1	NR65	NR	1	1	0	0	8.872018915	29	0.9614642	28.71174356	0	86.70084664	0	30	0	6	0	-112.3304807	74.18683276	-65.44298566	51.05376836	-239.8983339	the_garland_D6	-34.92701588	18.32975417	-13.70602377	11.0547851	-67.17284379	the_garland_D6	1835	[1830-1839]	Hspn	10	4	4	NA	NA	NA	0.063	the_garland	the_garland_D6	6	36	3	6	36	3	0	0	1	6	36	3	6	36	3	23	the_garland_D6	-14.6958097181	2.3175454945	-3.1128976676	-7.5028487076	28.3705824198
tom_wood_D1	tom_wood	1896	R	2	2.5	NA	NA	NA	R86	R	2	RF99	RF	3	3	-0.916290549	1.499999542	7.002850467	9.492402456	0.081125536	2.695929495	0.8	2.695929495	2.695929495	10	1	7	0	-112.5197299	-71.08705802	49.74902905	-146.2920632	-14.25608954	tom_wood_D1	-27.45625055	-16.52373793	10.76272787	-41.71717535	-1.144640855	tom_wood_2_D1	1896	[1890-1899]	HP	6	4	4	0.989	91.087	0	0.078	tom_wood	tom_wood_D1	5	43	10	5	43	10	3	4	4	5	43	10	5	43	10	42.8	tom_wood_D1	-7.2159400774	-3.3783011976	1.855594798	14.9704279975	1.3348355241
toussaint_l_ouverture_H2	toussaint_l_ouverture	1849	NR	1	1	NR186	NR	1	NR261	NR	1	NR266	NR	1	1	0	0	8.691713566	29	0.730034004	9.002497669	0	16.97613846	0	30	0	7	0	148.2921027	74.10007383	70.59767832	5.253179301	19.3697896	toussaint_l_ouverture_H2	43.33030103	19.94116609	18.15585232	3.044326785	5.867835228	toussaint_l_ouverture_H2	1849	[1840-1849]	B	2	4	2	0.972	97.269	0	0.042	toussaint_l_ouverture	toussaint_l_ouverture_H2	4	6	10	4	6	10	4	0	0	4	6	10	4	6	10	62.8	toussaint_l_ouverture_H2	14.3276126545	9.6345883586	6.2679020136	-1.3691829761	-2.1053145109
triomphe_de_l_exposition_A8	triomphe_de_l_exposition	1855	R	2	2.33	R9	R	2	RF14	RF	3	R12	R	2	2	-0.236806942	0.267196451	6.423110995	5.254331573	1.234319888	12.00559323	0.082840237	10.92121706	0.813282122	13	0.074468085	3	0	-20.28361073	-31.59465701	59.4106486	-72.78796479	-16.544311	triomphe_de_l_exposition_A8	-2.787346211	-7.139235722	14.52875292	-21.5051506	-3.396819614	triomphe_de_l_exposition_A8	1855	[1850-1859]	HP	5	4	4	0.991	92.651	0	0.069	triomphe_de_l_exposition	triomphe_de_l_exposition_A8	3	56	1	3	56	1	3	3	1	3	56	1	3	56	1	64.6	triomphe_de_l_exposition_A8	-0.2545643408	-0.3869798206	3.9178195068	8.4608172063	2.3305407703
tuscany_superb_C10	tuscany_superb	1837	NR	1	1	NA	NA	NA	NR113	NR	1	NR104	NR	1	2	-0.392031672	0.479984585	7.939913513	2.390042823	0.458627746	5.639559623	0	7.250862373	0	30	0	7	0	151.6113985	69.1130607	69.55662332	6.408049806	33.41737034	tuscany_superb_C10	44.9665625	18.59697642	18.17563632	3.23131292	9.722957054	tuscany_superb_C10	1837	[1830-1839]	Hgal	2	4	2	0.969	97.616	0	0.028	tuscany_superb	tuscany_superb_C10	9	9	3	9	9	3	0	0	0	9	9	3	9	9	3	53.6	tuscany_superb_C10	15.1222629826	8.9076579041	5.8064409391	-0.6017105136	-3.7691036244
una_G12	una	1898	NR	1	1.33	NR174	NR	1	NR249	NR	1	R99	R	2	2	-0.039352638	0.04013721	6.335865552	9.809996293	0.491678885	6.813668517	0.036231884	10.6047322	0.461075313	13	0.043478261	5	0	-77.21381121	6.143432485	61.44463877	83.97048278	15.22689964	una_G12	-22.45650555	-0.280815735	19.78930735	22.89684123	3.846339455	una_G12	1898	[1890-1899]	S	6	4	4	0.987	92.487	0	0.076	una	una_G12	4	36	10	4	36	10	3	5	1	4	36	10	4	36	10	10.4	una_G12	-7.4276391416	0.4577691905	10.1559474023	-6.9328393664	-3.923630247
victor_verdier_H6	victor_verdier	1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-24.93654381	-51.64097978	96.88302909	-89.20511268	54.63590532	victor_verdier_H6	-3.772580731	-11.41924218	22.56320972	-25.61902128	15.66745006	victor_verdier_chene_H6	1859	[1850-1859]	NA	5	NA	4	0.987	93.049	0	0.08	victor_verdier	victor_verdier_H6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	victor_verdier_H6	-0.422398596	-1.4512036155	6.0858290345	9.6517097058	-3.60549201
virago_C8	virago	1887	NR	1	1	NR22	NR	1	NR31	NR	1	NR29	NR	1	2	-0.417955966	0.518853792	6.408649725	2.690372195	1.294642407	8.620759422	0	6.644458843	0	30	0	4	0	65.81067166	-28.63126903	48.31029003	-46.41262852	-6.542313936	virago_C8	19.927039	-6.751241487	11.69970842	-13.67502009	-0.285829157	virago_C8	1887	[1880-1889]	Hset	5	4	4	0.987	94.007	0	0.056	virago	virago_C8	3	54	1	3	54	1	4	0	1	3	54	1	3	54	1	110.8	virago_C8	7.3749668948	-0.9387717997	3.1001934637	4.5576537838	1.0683936524
vivid_B5	vivid	1853	NR	1	1	NR138	NR	1	NR200	NR	1	NR201	NR	1	1	0	0	7.16573853	29	1.822052116	4.698170832	0	3.550121568	0	30	0	5	0	-17.44467344	-11.66734431	32.42198178	-63.20023331	-24.72850169	vivid_B5	-1.744671356	-2.723040845	8.660581407	-18.42306002	-5.177414983	vivid_B5	1853	[1850-1859]	B	4	4	4	0.986	93.074	0	0.067	vivid	vivid_B5	12	6	6	12	6	6	1	0	0	12	6	6	12	6	6	85.6	vivid_B5	-0.1670795134	0.577893283	1.9166728491	7.1781480019	2.1139597006
william_lobb_D10	william_lobb	1855	NR	1	1	NA	NA	NA	NR112	NR	1	NR103	NR	1	1	0	0	7.727339368	29	1.095398524	7.904045918	0	8.077761213	0	30	0	6	0	-14.18050054	33.50551441	-15.51862532	-65.06735536	-32.29130725	william_lobb_D10	-2.765526577	8.348908591	-3.943354015	-17.60083814	-8.55017392	william_lobb_D10	1855	[1850-1859]	M	16	4	4	0.987	93.118	0	0.063	william_lobb	william_lobb_D10	9	8	3	9	8	3	1	3	3	9	8	3	9	8	3	54.2	william_lobb_D10	-1.1402976049	3.058042801	-2.3272845634	5.9708988812	3.2255589272
wodan_F5	wodan	1890	R	2	1.66	R49	R	2	R64	R	2	NR214	NR	1	2	-0.110122005	0.11641427	7.001029165	3.430416047	1.041009734	5.507778308	0	4.905365055	0	30	0	5	0	-78.05939058	-8.966228466	-40.67080443	-69.82808684	4.006962004	wodan_F5	-20.58528773	-1.753157353	-11.75161431	-19.48151515	1.002656237	wodan_F5	1890	[1890-1899]	Hmult	5	4	4	0.989	91.579	0	0.08	wodan	wodan_F5	16	2	6	16	2	6	5	3	2	16	2	6	16	2	6	28.2	wodan_F5	-7.2664851165	-1.1663636709	-5.7646528955	6.5056080794	-0.046052144
