chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr03	18600001	18700000	19	0.5625	0.6447368421	0.6875	0.6831140351
Chr03	18700001	18800000	21	0.6666666667	0.5021929825	0.78125	0.821875
Chr03	18800001	18900000	38	0.75	0.7065972222	0.75	0.8118872549
Chr03	18900001	19000000	181	0.4375	0.4969718992	0.75	0.7529096834
Chr03	19000001	19100000	105	0.5625	0.6023284314	0.875	0.8663366337
Chr03	19100001	19200000	55	0.75	0.7444727891	0.9375	0.8685606061
Chr03	19200001	19300000	139	0.53125	0.5665422886	0.75	0.7333633094
Chr03	19300001	19400000	112	0.0833333333	0.3099489796	0.25	0.5036057692
Chr03	19400001	19500000	13	0.6875	0.6805555556	0.875	0.90625
Chr03	19500001	19600000	58	0.375	0.4227150538	0.1875	0.3828616352
Chr03	19600001	19700000	33	0.40625	0.3930555556	0.6666666667	0.624327957
Chr03	19700001	19800000	51	0.5	0.5169270833	0.8125	0.7904166667
Chr03	19800001	19900000	33	0	0.0985576923	0.6666666667	0.7619047619
Chr03	19900001	20000000	11	0.6041666667	0.5546875	0.875	0.8032407407
Chr03	20000001	20100000	64	0.75	0.7688172043	0.875	0.8753306878
Chr03	20100001	20200000	158	0.5	0.5079697987	0.875	0.8423423423
Chr03	20200001	20300000	41	0.6458333333	0.649122807	0.9375	0.8952991453
Chr03	20300001	20400000	191	0.6875	0.7036657559	0.9375	0.914339539
Chr03	20400001	20500000	36	0.65625	0.5652777778	0.84375	0.85546875
Chr03	20500001	20600000	40	0.5625	0.5906531532	0.8333333333	0.8421052632
Chr03	20600001	20700000	26	0	0.1921296296	0.8125	0.796875
Chr03	20700001	20800000	67	0.5625	0.583974359	0.875	0.8525883838
Chr03	20800001	20900000	35	0.6875	0.68359375	0.8125	0.8458333333
Chr03	20900001	21000000	48	0.8125	0.7606481481	1	0.9100177305
Chr03	21000001	21100000	47	0.6875	0.6657608696	0.875	0.8617021277
Chr03	21100001	21200000	38	0.75	0.6773809524	0.875	0.8657407407
Chr03	21200001	21300000	123	0.6041666667	0.6293402778	0.8125	0.8462059621
Chr03	21300001	21400000	55	0.5833333333	0.6276515152	0.875	0.8647727273
Chr03	21400001	21500000	76	0	0.1393849206	0.3333333333	0.4876126126
Chr03	21500001	21600000	58	0.53125	0.5914351852	0.8125	0.810704023
Chr03	21600001	21700000	39	0.625	0.5990990991	0.8125	0.8388157895
Chr03	21700001	21800000	125	0.625	0.6585451977	0.875	0.8724593496
Chr03	21800001	21900000	30	0.5625	0.5986111111	0.8125	0.8375
Chr03	21900001	22000000	83	0.625	0.6308333333	0.875	0.8615345528
Chr03	22000001	22100000	90	0.5625	0.5726686508	0.8125	0.8395833333
Chr03	22100001	22200000	58	0.5625	0.6052631579	0.875	0.8534356725
Chr03	22200001	22300000	20	0.625	0.6617647059	0.84375	0.8298611111
Chr03	22300001	22400000	34	0.5	0.4699074074	0.8125	0.7685185185
Chr03	22400001	22500000	85	0.5625	0.5741869919	0.875	0.8487745098
Chr03	22500001	22600000	121	0.75	0.7671568627	1	0.953125
Chr03	22600001	22700000	47	0.5	0.5367907801	0.8125	0.8138297872
Chr03	22700001	22800000	113	0.5625	0.5754504505	0.875	0.8514011799
Chr03	22800001	22900000	87	0.5625	0.5650100402	0.8125	0.8482843137
Chr03	22900001	23000000	67	0.53125	0.5591397849	0.8125	0.8216540404
Chr03	23000001	23100000	57	0.375	0.4342320261	0.8125	0.7893518519
Chr03	23100001	23200000	63	0.6666666667	0.6888227513	0.875	0.8604497354
Chr03	23200001	23300000	163	0.5	0.4868421053	0.875	0.8618055556
Chr03	23300001	23400000	103	0.5	0.535625	0.875	0.8447712418
Chr03	23400001	23500000	78	0.5625	0.5646929825	0.875	0.8464209402
Chr03	23500001	23600000	80	0.625	0.5962441315	0.875	0.8792735043
Chr03	23600001	23700000	81	0.5625	0.5304232804	0.875	0.8410388128
Chr03	23700001	23800000	19	0.5729166667	0.5716145833	0.875	0.875
Chr03	23800001	23900000	16	0.6666666667	0.5592948718	0.8125	0.7791666667
Chr03	23900001	24000000	46	0.1666666667	0.2545572917	0.625	0.6368055556
Chr03	24000001	24100000	24	0.0833333333	0.266025641	0.75	0.6973039216
Chr03	24100001	24200000	58	0	0.1818693694	0.75	0.8089539007
Chr03	24200001	24300000	21	0.625	0.6228070175	0.9375	0.8958333333
Chr03	24300001	24400000	8	0.6458333333	0.6458333333	0.96875	0.90625
Chr03	24400001	24500000	220	0.6875	0.6661753145	0.9375	0.9285984848
Chr03	24500001	24600000	109	0.5625	0.5734953704	0.9375	0.9229740061
Chr03	24600001	24700000	120	0.4375	0.4989495798	0.875	0.884375
Chr03	24700001	24800000	166	0.5	0.5489130435	0.875	0.874497992
Chr03	24800001	24900000	37	0.5	0.5169270833	0.875	0.9031531532
Chr03	24900001	25000000	7	0.5625	0.5625	0.875	0.8928571429
Chr03	25000001	25100000	127	0.6458333333	0.650462963	0.875	0.906988189
Chr03	25100001	25200000	84	0.5625	0.5947916667	0.875	0.8851686508
Chr03	25200001	25300000	85	0.4375	0.4738313008	0.875	0.8671568627
Chr03	25300001	25400000	35	0.625	0.6357323232	0.9166666667	0.8922619048
Chr03	25400001	25500000	107	0.75	0.7147108844	1	0.9242601246
Chr03	25500001	25600000	28	0.375	0.4069940476	0.875	0.8680555556
Chr03	25600001	25700000	154	0.625	0.6451048951	0.9375	0.9253246753
Chr03	25700001	25800000	53	0.8125	0.7753623188	1	0.9587264151
Chr03	25800001	25900000	72	0.625	0.596474359	0.9375	0.9175347222
Chr03	25900001	26000000	45	0.5	0.5324074074	0.9375	0.900462963
Chr03	26000001	26100000	99	0.4375	0.523714539	0.75	0.7758838384
Chr03	26100001	26200000	54	0.6875	0.6831597222	1	0.9456018519
Chr03	26200001	26300000	42	0.6666666667	0.6851190476	0.9375	0.9156504065
Chr03	26300001	26400000	39	0.4375	0.4567307692	0.875	0.8669871795
Chr03	26400001	26500000	81	0.6666666667	0.6625	0.9375	0.9197530864
Chr03	26500001	26600000	88	0.5729166667	0.5980691057	0.9375	0.9186046512
Chr03	26600001	26700000	104	0.5	0.5223214286	0.875	0.8942307692
Chr03	26700001	26800000	120	0.5	0.5454710145	0.875	0.8949652778
Chr03	26800001	26900000	155	0.5833333333	0.5910165485	0.875	0.8974780702
Chr03	26900001	27000000	169	0.46875	0.4969512195	0.875	0.8838757396
Chr03	27000001	27100000	89	0.6875	0.6574337121	0.875	0.8939606742
Chr03	27100001	27200000	155	0.53125	0.5511111111	0.875	0.9016504329
Chr03	27200001	27300000	74	0.625	0.6539855072	0.9375	0.9180743243
Chr03	27300001	27400000	20	0.59375	0.6469907407	0.9375	0.9046052632
Chr03	27400001	27500000	174	0.6875	0.674556213	0.9375	0.9224137931
Chr03	27500001	27600000	16	0.5833333333	0.5958333333	0.8125	0.8625
Chr03	27600001	27700000	73	0.6875	0.6495949074	0.875	0.8847031963
Chr03	27700001	27800000	117	0.625	0.6310606061	0.9375	0.8990384615
Chr03	27800001	27900000	66	0.5625	0.5729166667	0.875	0.8888888889
Chr03	27900001	28000000	31	0.5625	0.5502873563	0.875	0.872983871
Chr03	28000001	28100000	68	0.5	0.5637437811	0.875	0.884497549
Chr03	28100001	28200000	70	0.5	0.556010929	0.875	0.8961352657
Chr03	28200001	28300000	14	0.5625	0.5446428571	0.875	0.8660714286
Chr03	28300001	28400000	4	NA	NA	NA	NA
Chr03	28400001	28500000	16	0.5	0.4913194444	0.6666666667	0.7366071429
Chr03	28500001	28600000	3	NA	NA	NA	NA
Chr03	28600001	28700000	71	0.5625	0.587890625	0.9375	0.9047619048
Chr03	28700001	28800000	42	0.78125	0.6834490741	0.875	0.8557692308
Chr03	28800001	28900000	5	0.46875	0.5625	0.875	0.875
Chr03	28900001	29000000	5	0.40625	0.40625	0.90625	0.8697916667
Chr03	29000001	29100000	19	0.375	0.3839285714	0.75	0.756127451
Chr03	29100001	29200000	6	0.2916666667	0.3472222222	0.8125	0.7916666667
Chr03	29200001	29300000	5	0.2916666667	0.3125	0.78125	0.828125
Chr03	29300001	29400000	18	0.5625	0.55078125	0.875	0.8786764706
Chr03	29400001	29500000	15	0.6666666667	0.6515151515	0.9375	0.9182692308
Chr03	29500001	29600000	7	0.2395833333	0.2447916667	0.7708333333	0.7708333333
Chr03	29600001	29700000	45	0.625	0.6463293651	0.9375	0.9019886364
Chr03	29700001	29800000	21	0.71875	0.6294642857	0.875	0.881127451
Chr03	29800001	29900000	21	0.6666666667	0.6111111111	1	0.9583333333
Chr03	29900001	30000000	6	0.6666666667	0.6111111111	0.84375	0.8333333333
Chr03	30000001	30100000	11	0.4375	0.3882575758	0.8125	0.7954545455
Chr03	30100001	30200000	15	0.3541666667	0.4739583333	0.875	0.8660714286
Chr03	30200001	30300000	4	NA	NA	NA	NA
Chr03	30300001	30400000	30	0.3541666667	0.384469697	0.75	0.7952586207
Chr03	30400001	30500000	15	0.15625	0.25	0.75	0.7180555556
Chr03	30500001	30600000	39	0.3125	0.4206989247	0.875	0.8696581197
Chr03	30600001	30700000	7	0.75	0.7291666667	1	0.9375
Chr03	30700001	30800000	5	0.3125	0.5625	0.9375	0.9125
Chr03	30800001	30900000	17	0.5625	0.5714285714	1	0.9375
Chr03	30900001	31000000	6	0.6875	0.6375	1	0.9340277778
Chr03	31000001	31100000	8	0.4270833333	0.4756944444	0.875	0.8307291667
Chr03	31100001	31200000	15	0.25	0.2213541667	0.75	0.7996794872
Chr03	31200001	31300000	14	0.3333333333	0.3402777778	0.8125	0.8181818182
Chr03	31300001	31400000	19	0.375	0.494047619	0.75	0.8157894737
Chr03	31400001	31500000	49	0.5625	0.5352891156	0.875	0.8966836735
Chr03	31500001	31600000	68	0.375	0.4233490566	0.8333333333	0.8647486772
Chr03	31600001	31700000	57	0.625	0.6306818182	0.875	0.9013157895
Chr03	31700001	31800000	69	0.5	0.5446859903	0.875	0.8823529412
Chr03	31800001	31900000	26	0.3333333333	0.4806547619	0.7083333333	0.8110119048
Chr03	31900001	32000000	32	0.4375	0.5134408602	0.875	0.8723958333
Chr03	32000001	32100000	111	0.5	0.5035984848	0.875	0.8766891892
Chr03	32100001	32200000	112	0.5625	0.5871394231	0.875	0.904389881
Chr03	32200001	32300000	110	0.75	0.7263621795	1	0.9717125382
Chr03	32300001	32400000	170	0.5	0.5233433735	0.875	0.9038461538
Chr03	32400001	32500000	126	0.5	0.5464092141	0.875	0.8835
Chr03	32500001	32600000	114	0.5	0.5375	0.875	0.8930921053
Chr03	32600001	32700000	20	0.4375	0.5405701754	0.8125	0.8344298246
Chr03	32700001	32800000	87	0.5625	0.5806962025	0.9375	0.9041666667
Chr03	32800001	32900000	177	0.4375	0.4915213178	0.875	0.8771186441
Chr03	32900001	33000000	32	0.4375	0.5401785714	0.875	0.8854166667
Chr03	33000001	33100000	68	0.625	0.6051587302	0.875	0.9010416667
Chr03	33100001	33200000	36	0.8125	0.79	0.9375	0.9333333333
Chr03	33200001	33300000	22	0.5625	0.5604166667	0.90625	0.9119318182
Chr03	33300001	33400000	40	0.1875	0.2077380952	0.75	0.8445512821
Chr03	33400001	33500000	12	0.5416666667	0.4947916667	1	0.8703703704
Chr03	33500001	33600000	4	NA	NA	NA	NA
Chr03	33600001	33700000	13	0.8333333333	0.7159090909	0.96875	0.9322916667
Chr03	33700001	33800000	19	0.5625	0.6611111111	1	0.9196428571
Chr03	33800001	33900000	18	0.375	0.474537037	0.75	0.76953125
Chr03	33900001	34000000	9	0.5	0.4722222222	0.875	0.8392857143
Chr03	34000001	34100000	15	0.5625	0.5888888889	0.875	0.8125
Chr03	34100001	34200000	44	0.3333333333	0.3613505747	0.8125	0.84375
Chr03	34200001	34300000	111	0.3333333333	0.2965367965	0.75	0.8155430712
Chr03	34300001	34400000	44	0.25	0.2828525641	0.6666666667	0.7333333333
Chr03	34400001	34500000	31	0.3333333333	0.3570402299	0.375	0.4081439394
Chr03	34500001	34600000	6	0.8125	0.6979166667	0.90625	0.890625
Chr03	34600001	34700000	24	0.6875	0.7218137255	0.9375	0.8740530303
Chr03	34700001	34800000	13	0.5	0.5757575758	0.75	0.7827380952
Chr03	34800001	34900000	4	NA	NA	NA	NA
Chr03	34900001	35000000	38	0.1875	0.2157738095	0.75	0.8211805556
Chr03	35000001	35100000	17	0.375	0.5092592593	0.8125	0.7797619048
Chr03	35100001	35200000	46	0.3333333333	0.3222222222	0.6666666667	0.6580882353
Chr03	35200001	35300000	3	NA	NA	NA	NA
Chr03	35300001	35400000	9	0.125	0.2619047619	0.75	0.7291666667
Chr03	35400001	35500000	9	0.375	0.35	0.8229166667	0.8255208333
Chr03	35500001	35600000	75	0.3125	0.3010752688	0.9166666667	0.8771135266
Chr03	35600001	35700000	25	0.25	0.2786458333	0.75	0.8158333333
Chr03	35700001	35800000	48	0.3333333333	0.325	0.9166666667	0.875672043
Chr03	35800001	35900000	14	1	0.8984375	1	0.9393939394
Chr03	35900001	36000000	19	0.375	0.4107142857	0.8125	0.7864583333
Chr03	36000001	36100000	11	0.4791666667	0.49375	0.78125	0.8229166667
Chr03	36100001	36200000	37	0.3333333333	0.3069444444	0.6666666667	0.775
Chr03	36200001	36300000	20	0.3229166667	0.3424479167	0.875	0.8472222222
Chr03	36300001	36400000	17	0.375	0.3705357143	0.875	0.8942307692
Chr03	36400001	36500000	11	0.1666666667	0.3484848485	0.8333333333	0.6517857143
Chr03	36500001	36600000	8	0.6875	0.6291666667	0.625	0.7125
Chr03	36600001	36700000	20	0.46875	0.443287037	0.75	0.7402777778
Chr03	36700001	36800000	35	0.21875	0.181547619	0.1666666667	0.1962365591
Chr03	36800001	36900000	10	0.2916666667	0.2604166667	0.25	0.2916666667
Chr03	36900001	37000000	25	0.3333333333	0.5560897436	0.3333333333	0.5208333333
Chr03	37000001	37100000	74	0.5625	0.5791666667	0.75	0.7354166667
Chr03	37100001	37200000	14	0.4270833333	0.4861111111	0.6875	0.5856481481
Chr03	37200001	37300000	37	0.3229166667	0.3635416667	0.5625	0.4621212121
Chr03	37300001	37400000	46	0.5833333333	0.4959677419	0.90625	0.7361111111
Chr03	37400001	37500000	7	0.375	0.3402777778	0.3333333333	0.3541666667
Chr03	37500001	37600000	20	0.75	0.800245098	0.8541666667	0.8407738095
Chr03	37600001	37700000	28	0.5833333333	0.5950520833	0.75	0.7916666667
Chr03	37700001	37800000	37	0.6666666667	0.6517857143	0.875	0.8433333333
Chr03	37800001	37900000	7	0.3125	0.4208333333	0.6458333333	0.625
Chr03	37900001	38000000	9	0.4583333333	0.4765625	0.4375	0.2916666667
Chr03	38000001	38100000	5	0.2291666667	0.2291666667	0.3333333333	0.3333333333
Chr03	38100001	38200000	11	0.4375	0.5069444444	0.3333333333	0.5023148148
Chr03	38200001	38300000	22	0.5	0.4988425926	0.3333333333	0.4471153846
Chr03	38300001	38400000	39	0.75	0.8259408602	1	0.8548611111
Chr03	38400001	38500000	39	0.75	0.705952381	0.625	0.6171875
Chr03	38500001	38600000	22	0.625	0.7225877193	0.5416666667	0.609375
Chr03	38600001	38700000	10	0.75	0.7833333333	0.5833333333	0.6296296296
Chr03	38700001	38800000	34	0.5833333333	0.634469697	0.625	0.6304347826
Chr03	38800001	38900000	97	0.4375	0.4578059072	0.40625	0.4696180556
Chr03	38900001	39000000	18	0.78125	0.7222222222	0.7708333333	0.71875
Chr03	39000001	39100000	19	0.8333333333	0.6921296296	0.59375	0.5546875
Chr03	39100001	39200000	15	0.875	0.7625	0.9375	0.9464285714
Chr03	39200001	39300000	38	0.625	0.6351190476	0.5	0.5529279279
Chr03	39300001	39400000	27	0.75	0.7097222222	0.5833333333	0.6510416667
Chr03	39400001	39500000	7	0.5	0.4642857143	0.625	0.6
Chr03	39500001	39600000	26	0.5	0.5104166667	0.5	0.5661231884
Chr03	39600001	39700000	9	0.6875	0.6527777778	0.5625	0.5729166667
Chr03	39700001	39800000	65	0.6875	0.6774425287	0.71875	0.7217261905
Chr03	39800001	39900000	39	1	0.8725	0.65625	0.625
Chr03	39900001	40000000	33	0.46875	0.5458333333	0.5	0.5375
Chr03	40000001	40100000	39	0.5	0.5619047619	0.5625	0.5633680556
Chr03	40100001	40200000	7	0.6666666667	0.6541666667	0.5625	0.6375
Chr03	40200001	40300000	20	0.5	0.5674019608	0.5	0.53125
Chr03	40300001	40400000	91	1	0.8434684685	0.6770833333	0.7039930556
Chr03	40400001	40500000	65	0.5625	0.54	0.375	0.4210271318
Chr03	40500001	40600000	19	0.75	0.6850490196	0.625	0.6430555556
Chr03	40600001	40700000	47	0.4375	0.4876893939	0.5	0.506127451
Chr03	40700001	40800000	17	0.6666666667	0.6541666667	0.875	0.8095238095
Chr03	40800001	40900000	6	0.5	0.5833333333	0.4583333333	0.5590277778
Chr03	40900001	41000000	24	0.6666666667	0.6988636364	0.6666666667	0.6686507937
Chr03	41000001	41100000	12	0.59375	0.6180555556	0.6666666667	0.7326388889
Chr03	41100001	41200000	20	0.7916666667	0.7510416667	0.875	0.7973484848
Chr03	41200001	41300000	55	0.625	0.6270032051	0.5	0.5694444444
Chr03	41300001	41400000	34	0.75	0.7121212121	0.6875	0.6834935897
Chr03	41400001	41500000	5	0.9166666667	0.8263888889	0.9166666667	0.9166666667
Chr03	41500001	41600000	33	0.5833333333	0.5517676768	0.6666666667	0.6066176471
Chr03	41600001	41700000	35	0.5	0.5490196078	0.5	0.5
Chr03	41700001	41800000	35	0.9166666667	0.8259408602	0.6666666667	0.7013888889
Chr03	41800001	41900000	75	0.5625	0.608974359	0.5833333333	0.5850340136
Chr03	41900001	42000000	48	0.6666666667	0.6715116279	0.5625	0.5428571429
Chr03	42000001	42100000	29	0.6875	0.7491666667	0.5833333333	0.6857638889
Chr03	42100001	42200000	7	0.71875	0.7291666667	0.5625	0.6220238095
Chr03	42200001	42300000	6	0.5	0.6666666667	0.6666666667	0.6291666667
Chr03	42300001	42400000	35	0.875	0.8357142857	0.875	0.8419117647
Chr03	42400001	42500000	54	0.75	0.7577160494	0.8229166667	0.8229166667
Chr03	42500001	42600000	68	0.9375	0.8939102564	1	0.9487433862
Chr03	42600001	42700000	30	0.625	0.6609195402	0.75	0.7784722222
Chr03	42700001	42800000	34	0.78125	0.7861519608	0.84375	0.7916666667
Chr03	42800001	42900000	36	0.78125	0.7421875	0.75	0.7897135417
Chr03	42900001	43000000	9	0.6875	0.625	0.6875	0.6944444444
Chr03	43000001	43100000	21	0.6875	0.6636904762	0.75	0.6795634921
Chr03	43100001	43200000	27	0.6875	0.6834935897	0.75	0.7291666667
Chr03	43200001	43300000	40	0.65625	0.6890625	0.71875	0.7395833333
Chr03	43300001	43400000	33	0.8125	0.742816092	0.84375	0.8190104167
Chr03	43400001	43500000	20	0.8125	0.765625	0.9270833333	0.8458333333
Chr03	43500001	43600000	23	0.53125	0.5984848485	0.5625	0.603125
Chr03	43600001	43700000	14	0.4375	0.5208333333	0.75	0.6979166667
Chr03	43700001	43800000	21	0.625	0.6354166667	0.75	0.7023809524
Chr03	43800001	43900000	20	0.46875	0.5572916667	0.5	0.5364583333
Chr03	43900001	44000000	18	0.75	0.7118055556	0.75	0.7303240741
Chr03	44000001	44100000	80	0.3333333333	0.3898809524	0.9166666667	0.8198356808
Chr03	44100001	44200000	27	0.5625	0.5729166667	0.75	0.7835144928
Chr03	44200001	44300000	46	0.4375	0.5177083333	0.75	0.7618371212
Chr03	44300001	44400000	18	0.6666666667	0.6762820513	0.875	0.8125
Chr03	44400001	44500000	20	0.3541666667	0.4333333333	0.75	0.6875
Chr03	44500001	44600000	30	0.3333333333	0.4017857143	0.6666666667	0.7199074074
Chr03	44600001	44700000	20	0.3333333333	0.3541666667	0.875	0.8458333333
Chr03	44700001	44800000	22	0.5625	0.4840686275	0.75	0.6988636364
Chr03	44800001	44900000	37	0.5	0.5183823529	0.625	0.6193693694
Chr03	44900001	45000000	12	0.4375	0.4526515152	0.7083333333	0.6684027778
Chr03	45000001	45100000	42	0.3125	0.3598958333	0.375	0.3913690476
Chr03	45100001	45200000	10	0.3229166667	0.4427083333	0.75	0.775462963
Chr03	45200001	45300000	160	0.375	0.4179197995	0.6666666667	0.6794567511
Chr03	45300001	45400000	121	0.3333333333	0.3581439394	0.625	0.6246556474
Chr03	45400001	45500000	33	0.5	0.4799679487	0.625	0.6391129032
Chr03	45500001	45600000	7	0.6666666667	0.6111111111	0.8020833333	0.7881944444
Chr03	45600001	45700000	13	0.625	0.6076388889	0.8125	0.7840909091
Chr03	45700001	45800000	9	0.6666666667	0.6342592593	0.59375	0.5694444444
Chr03	45800001	45900000	16	0.6666666667	0.65625	0.75	0.7597222222
Chr03	45900001	46000000	14	0.875	0.7628205128	0.75	0.8173076923
Chr03	46000001	46100000	44	0.3125	0.4224806202	0.5625	0.5307539683
Chr03	46100001	46200000	2	NA	NA	NA	NA
Chr03	46200001	46300000	10	0.78125	0.68125	0.7083333333	0.6604166667
Chr03	46300001	46400000	14	0.75	0.7163461538	0.6875	0.7118055556
Chr03	46400001	46500000	7	0.5	0.5089285714	0.625	0.6517857143
Chr03	46500001	46600000	7	0.625	0.6547619048	0.6666666667	0.5148809524
Chr03	46600001	46700000	16	0.75	0.6741071429	0.6666666667	0.5520833333
Chr03	46700001	46800000	41	0.75	0.6752873563	0.75	0.7470238095
Chr03	46800001	46900000	18	0.5	0.34375	0.4375	0.568452381
Chr04	1	100000	0	NA	NA	NA	NA
Chr04	100001	200000	90	0.25	0.2986891386	0.4166666667	0.4284638554
Chr04	200001	300000	19	1	0.7736111111	0.8125	0.7725694444
Chr04	300001	400000	12	0.8333333333	0.8125	0.9375	0.9285714286
Chr04	400001	500000	10	0.8333333333	0.6550925926	0.75	0.7175925926
Chr04	500001	600000	16	0.75	0.6180555556	0.75	0.7323717949
Chr04	600001	700000	16	1	0.9615384615	0.5833333333	0.5833333333
Chr04	700001	800000	11	0.5625	0.5229166667	0.6666666667	0.5833333333
Chr04	800001	900000	3	NA	NA	NA	NA
Chr04	900001	1000000	9	0.6666666667	0.6640625	0.75	0.7791666667
Chr04	1000001	1100000	12	0.5729166667	0.6015625	0.7395833333	0.7369791667
Chr04	1100001	1200000	26	0.625	0.6193181818	0.75	0.7971491228
Chr04	1200001	1300000	8	0.5416666667	0.640625	0.75	0.7833333333
Chr04	1300001	1400000	28	0.9375	0.8779761905	0.9375	0.9158950617
Chr04	1400001	1500000	18	0.8125	0.7634803922	0.9375	0.8541666667
Chr04	1500001	1600000	9	0.5833333333	0.5925925926	0.75	0.75
Chr04	1600001	1700000	14	0.5	0.5381944444	0.75	0.7836538462
Chr04	1700001	1800000	16	0.75	0.7307692308	1	0.8528645833
Chr04	1800001	1900000	7	0.6875	0.7172619048	0.9375	0.880952381
Chr04	1900001	2000000	10	0.4583333333	0.4791666667	0.6666666667	0.6625
Chr04	2000001	2100000	33	0.75	0.6760752688	0.75	0.6895833333
Chr04	2100001	2200000	38	0.6770833333	0.6606359649	0.8125	0.8196428571
Chr04	2200001	2300000	11	0.625	0.6856060606	1	0.91875
Chr04	2300001	2400000	5	0.8125	0.6791666667	0.75	0.8125
Chr04	2400001	2500000	15	0.4375	0.5416666667	0.6770833333	0.7723214286
Chr04	2500001	2600000	2	NA	NA	NA	NA
Chr04	2600001	2700000	0	NA	NA	NA	NA
Chr04	2700001	2800000	11	0.7083333333	0.6458333333	0.625	0.6517857143
Chr04	2800001	2900000	23	0.8125	0.7214912281	1	0.8947916667
Chr04	2900001	3000000	9	0.625	0.5416666667	0.6666666667	0.5595238095
Chr04	3000001	3100000	6	0.65625	0.625	0.875	0.78125
Chr04	3100001	3200000	11	0.6875	0.7083333333	0.8541666667	0.8515625
Chr04	3200001	3300000	10	0.53125	0.5791666667	0.75	0.7625
Chr04	3300001	3400000	6	0.6770833333	0.6510416667	0.75	0.7916666667
Chr04	3400001	3500000	8	0.6770833333	0.625	0.8958333333	0.8368055556
Chr04	3500001	3600000	1	NA	NA	NA	NA
Chr04	3600001	3700000	23	0.625	0.571969697	0.6666666667	0.7057291667
Chr04	3700001	3800000	29	0.5	0.5272435897	0.6666666667	0.6436781609
Chr04	3800001	3900000	19	0.4375	0.5224358974	0.875	0.8569444444
Chr04	3900001	4000000	121	0.4375	0.4610745614	0.8125	0.7990530303
